OSU_RTS.CALC.1103_DWC Time [SNAP],OSU_RTS.CALC.1103_DWC Value [SNAP],OSU_RTS.CALC.1103_DWC Status [SNAP],OSU_RTS.CALC.1103_GPALARM Time [SNAP],OSU_RTS.CALC.1103_GPALARM Value [SNAP],OSU_RTS.CALC.1103_GPALARM Status [SNAP],OSU_RTS.MDBUS_RH.1103_CD Time [SNAP],OSU_RTS.MDBUS_RH.1103_CD Value [SNAP],OSU_RTS.MDBUS_RH.1103_CD Status [SNAP],OSU_RTS.MDBUS_RH.1103_CDT Time [SNAP],OSU_RTS.MDBUS_RH.1103_CDT Value [SNAP],OSU_RTS.MDBUS_RH.1103_CDT Status [SNAP],OSU_RTS.MDBUS_RH.1103_CF Time [SNAP],OSU_RTS.MDBUS_RH.1103_CF Value [SNAP],OSU_RTS.MDBUS_RH.1103_CF Status [SNAP],OSU_RTS.MDBUS_RH.1103_CH Time [SNAP],OSU_RTS.MDBUS_RH.1103_CH Value [SNAP],OSU_RTS.MDBUS_RH.1103_CH Status [SNAP],OSU_RTS.MDBUS_RH.1103_CHF Time [SNAP],OSU_RTS.MDBUS_RH.1103_CHF Value [SNAP],OSU_RTS.MDBUS_RH.1103_CHF Status [SNAP],OSU_RTS.MDBUS_RH.1103_CHT Time [SNAP],OSU_RTS.MDBUS_RH.1103_CHT Value [SNAP],OSU_RTS.MDBUS_RH.1103_CHT Status [SNAP],OSU_RTS.MDBUS_RH.1103_CR Time [SNAP],OSU_RTS.MDBUS_RH.1103_CR Value [SNAP],OSU_RTS.MDBUS_RH.1103_CR Status [SNAP],OSU_RTS.MDBUS_RH.1103_CRT Time [SNAP],OSU_RTS.MDBUS_RH.1103_CRT Value [SNAP],OSU_RTS.MDBUS_RH.1103_CRT Status [SNAP],OSU_RTS.MDBUS_RH.1103_CS Time [SNAP],OSU_RTS.MDBUS_RH.1103_CS Value [SNAP],OSU_RTS.MDBUS_RH.1103_CS Status [SNAP],OSU_RTS.MDBUS_RH.1103_CST Time [SNAP],OSU_RTS.MDBUS_RH.1103_CST Value [SNAP],OSU_RTS.MDBUS_RH.1103_CST Status [SNAP],OSU_RTS.MDBUS_RH.1103_CV Time [SNAP],OSU_RTS.MDBUS_RH.1103_CV Value [SNAP],OSU_RTS.MDBUS_RH.1103_CV Status [SNAP],OSU_RTS.MDBUS_RH.1103_CVF Time [SNAP],OSU_RTS.MDBUS_RH.1103_CVF Value [SNAP],OSU_RTS.MDBUS_RH.1103_CVF Status [SNAP],OSU_RTS.MDBUS_RH.1103_D1H Time [SNAP],OSU_RTS.MDBUS_RH.1103_D1H Value [SNAP],OSU_RTS.MDBUS_RH.1103_D1H Status [SNAP],OSU_RTS.MDBUS_RH.1103_D1L Time [SNAP],OSU_RTS.MDBUS_RH.1103_D1L Value [SNAP],OSU_RTS.MDBUS_RH.1103_D1L Status [SNAP],OSU_RTS.MDBUS_RH.1103_DHD Time [SNAP],OSU_RTS.MDBUS_RH.1103_DHD Value [SNAP],OSU_RTS.MDBUS_RH.1103_DHD Status [SNAP],OSU_RTS.MDBUS_RH.1103_DHF Time [SNAP],OSU_RTS.MDBUS_RH.1103_DHF Value [SNAP],OSU_RTS.MDBUS_RH.1103_DHF Status [SNAP],OSU_RTS.MDBUS_RH.1103_DHR Time [SNAP],OSU_RTS.MDBUS_RH.1103_DHR Value [SNAP],OSU_RTS.MDBUS_RH.1103_DHR Status [SNAP],OSU_RTS.MDBUS_RH.1103_DHS Time [SNAP],OSU_RTS.MDBUS_RH.1103_DHS Value [SNAP],OSU_RTS.MDBUS_RH.1103_DHS Status [SNAP],OSU_RTS.MDBUS_RH.1103_DHT Time [SNAP],OSU_RTS.MDBUS_RH.1103_DHT Value [SNAP],OSU_RTS.MDBUS_RH.1103_DHT Status [SNAP],OSU_RTS.MDBUS_RH.1103_DVF Time [SNAP],OSU_RTS.MDBUS_RH.1103_DVF Value [SNAP],OSU_RTS.MDBUS_RH.1103_DVF Status [SNAP],OSU_RTS.MDBUS_RH.1103_DWC Time [SNAP],OSU_RTS.MDBUS_RH.1103_DWC Value [SNAP],OSU_RTS.MDBUS_RH.1103_DWC Status [SNAP],OSU_RTS.MDBUS_RH.1103_EC Time [SNAP],OSU_RTS.MDBUS_RH.1103_EC Value [SNAP],OSU_RTS.MDBUS_RH.1103_EC Status [SNAP],OSU_RTS.MDBUS_RH.1103_GBV Time [SNAP],OSU_RTS.MDBUS_RH.1103_GBV Value [SNAP],OSU_RTS.MDBUS_RH.1103_GBV Status [SNAP],OSU_RTS.MDBUS_RH.1103_GCV Time [SNAP],OSU_RTS.MDBUS_RH.1103_GCV Value [SNAP],OSU_RTS.MDBUS_RH.1103_GCV Status [SNAP],OSU_RTS.MDBUS_RH.1103_GP Time [SNAP],OSU_RTS.MDBUS_RH.1103_GP Value [SNAP],OSU_RTS.MDBUS_RH.1103_GP Status [SNAP],OSU_RTS.MDBUS_RH.1103_GT Time [SNAP],OSU_RTS.MDBUS_RH.1103_GT Value [SNAP],OSU_RTS.MDBUS_RH.1103_GT Status [SNAP],OSU_RTS.MDBUS_RH.1103_GUV Time [SNAP],OSU_RTS.MDBUS_RH.1103_GUV Value [SNAP],OSU_RTS.MDBUS_RH.1103_GUV Status [SNAP],OSU_RTS.MDBUS_RH.1103_HDT Time [SNAP],OSU_RTS.MDBUS_RH.1103_HDT Value [SNAP],OSU_RTS.MDBUS_RH.1103_HDT Status [SNAP],OSU_RTS.MDBUS_RH.1103_HHF Time [SNAP],OSU_RTS.MDBUS_RH.1103_HHF Value [SNAP],OSU_RTS.MDBUS_RH.1103_HHF Status [SNAP],OSU_RTS.MDBUS_RH.1103_HHT Time [SNAP],OSU_RTS.MDBUS_RH.1103_HHT Value [SNAP],OSU_RTS.MDBUS_RH.1103_HHT Status [SNAP],OSU_RTS.MDBUS_RH.1103_HMT Time [SNAP],OSU_RTS.MDBUS_RH.1103_HMT Value [SNAP],OSU_RTS.MDBUS_RH.1103_HMT Status [SNAP],OSU_RTS.MDBUS_RH.1103_HRT Time [SNAP],OSU_RTS.MDBUS_RH.1103_HRT Value [SNAP],OSU_RTS.MDBUS_RH.1103_HRT Status [SNAP],OSU_RTS.MDBUS_RH.1103_HST Time [SNAP],OSU_RTS.MDBUS_RH.1103_HST Value [SNAP],OSU_RTS.MDBUS_RH.1103_HST Status [SNAP],OSU_RTS.MDBUS_RH.1103_HVF Time [SNAP],OSU_RTS.MDBUS_RH.1103_HVF Value [SNAP],OSU_RTS.MDBUS_RH.1103_HVF Status [SNAP],OSU_RTS.MDBUS_RH.1103C_HF Time [SNAP],OSU_RTS.MDBUS_RH.1103C_HF Value [SNAP],OSU_RTS.MDBUS_RH.1103C_HF Status [SNAP],OSU_RTS.MDBUS_RH.1103C_HG Time [SNAP],OSU_RTS.MDBUS_RH.1103C_HG Value [SNAP],OSU_RTS.MDBUS_RH.1103C_HG Status [SNAP],Comments
10/21/18 3:00,2371200,OK,10/21/18 3:00,0,OK,10/21/18 3:00,7.479876041,OK,10/21/18 3:00,3.123286963,OK,10/21/18 3:00,7.639763355,OK,10/21/18 3:00,1134697.625,OK,10/21/18 3:00,24.11892891,OK,10/21/18 3:00,3414123.75,OK,10/21/18 3:00,57.10437775,OK,10/21/18 3:00,44.56912994,OK,10/21/18 3:00,49.62449646,OK,10/21/18 3:00,41.44583893,OK,10/21/18 3:00,24.4724092,OK,10/21/18 3:00,184.3460046,OK,10/21/18 3:00,3,OK,10/21/18 3:00,40512,OK,10/21/18 3:00,20.44997978,OK,10/21/18 3:00,0,OK,10/21/18 3:00,129.8896332,OK,10/21/18 3:00,150.3396149,OK,10/21/18 3:00,1366119,OK,10/21/18 3:00,0,OK,10/21/18 3:00,405120,OK,10/21/18 3:00,3224991,OK,10/21/18 3:00,5.190000057,OK,10/21/18 3:00,375560,OK,10/21/18 3:00,5.019999981,OK,10/21/18 3:00,50.13999939,OK,10/21/18 3:00,2780542,OK,10/21/18 3:00,3.997822046,OK,10/21/18 3:00,624.3513794,OK,10/21/18 3:00,10059771,OK,10/21/18 3:00,2959637.75,OK,10/21/18 3:00,131.6781006,OK,10/21/18 3:00,135.6759033,OK,10/21/18 3:00,317.0762307,OK,10/21/18 3:00,91.67716026,OK,10/21/18 3:00,13616371.5,OK,
10/21/18 3:15,2371210,OK,10/21/18 3:15,0,OK,10/21/18 3:15,9.143278122,OK,10/21/18 3:15,2.274256229,OK,10/21/18 3:15,9.115221977,OK,10/21/18 3:15,1134699.625,OK,10/21/18 3:15,26.96467018,OK,10/21/18 3:15,3414131,OK,10/21/18 3:15,57.01574707,OK,10/21/18 3:15,43.73839951,OK,10/21/18 3:15,47.87246704,OK,10/21/18 3:15,41.46414185,OK,10/21/18 3:15,23.87995147,OK,10/21/18 3:15,283.0372687,OK,10/21/18 3:15,3,OK,10/21/18 3:15,40513,OK,10/21/18 3:15,21.10692978,OK,10/21/18 3:15,0,OK,10/21/18 3:15,128.9970093,OK,10/21/18 3:15,150.1039429,OK,10/21/18 3:15,1366119,OK,10/21/18 3:15,0,OK,10/21/18 3:15,405130,OK,10/21/18 3:15,3225012,OK,10/21/18 3:15,5.179999828,OK,10/21/18 3:15,375564,OK,10/21/18 3:15,5.150000095,OK,10/21/18 3:15,49.62999725,OK,10/21/18 3:15,2780568,OK,10/21/18 3:15,3.847523689,OK,10/21/18 3:15,590.5290527,OK,10/21/18 3:15,10059919,OK,10/21/18 3:15,2959676.25,OK,10/21/18 3:15,130.3103333,OK,10/21/18 3:15,134.1578522,OK,10/21/18 3:15,311.4819457,OK,10/21/18 3:15,109.3826637,OK,10/21/18 3:15,13616395.5,OK,
10/21/18 3:30,2371210,OK,10/21/18 3:30,0,OK,10/21/18 3:30,8.046550751,OK,10/21/18 3:30,2.136789083,OK,10/21/18 3:30,0,OK,10/21/18 3:30,1134701.625,OK,10/21/18 3:30,0,OK,10/21/18 3:30,3414136.75,OK,10/21/18 3:30,55.7386322,OK,10/21/18 3:30,43.48698425,OK,10/21/18 3:30,47.69208145,OK,10/21/18 3:30,41.35019684,OK,10/21/18 3:30,0,OK,10/21/18 3:30,0,OK,10/21/18 3:30,3,OK,10/21/18 3:30,40513,OK,10/21/18 3:30,20.57254791,OK,10/21/18 3:30,0,OK,10/21/18 3:30,129.4641113,OK,10/21/18 3:30,150.0366669,OK,10/21/18 3:30,1366119,OK,10/21/18 3:30,0,OK,10/21/18 3:30,405130,OK,10/21/18 3:30,3225032,OK,10/21/18 3:30,5.190000057,OK,10/21/18 3:30,375569,OK,10/21/18 3:30,5.070000172,OK,10/21/18 3:30,50.29999924,OK,10/21/18 3:30,2780603,OK,10/21/18 3:30,3.967227936,OK,10/21/18 3:30,607.9246216,OK,10/21/18 3:30,10060065,OK,10/21/18 3:30,2959714.25,OK,10/21/18 3:30,129.2366943,OK,10/21/18 3:30,133.2039185,OK,10/21/18 3:30,310.8986332,OK,10/21/18 3:30,0,OK,10/21/18 3:30,13616419.5,OK,
10/21/18 3:45,2371220,OK,10/21/18 3:45,0,OK,10/21/18 3:45,6.073763847,OK,10/21/18 3:45,2.130887508,OK,10/21/18 3:45,0,OK,10/21/18 3:45,1134701.625,OK,10/21/18 3:45,0,OK,10/21/18 3:45,3414136.75,OK,10/21/18 3:45,55.70383453,OK,10/21/18 3:45,43.54225922,OK,10/21/18 3:45,49.63006973,OK,10/21/18 3:45,41.41136932,OK,10/21/18 3:45,0,OK,10/21/18 3:45,0,OK,10/21/18 3:45,3,OK,10/21/18 3:45,40514,OK,10/21/18 3:45,19.74873352,OK,10/21/18 3:45,0,OK,10/21/18 3:45,129.7807007,OK,10/21/18 3:45,149.5294495,OK,10/21/18 3:45,1366119,OK,10/21/18 3:45,0,OK,10/21/18 3:45,405140,OK,10/21/18 3:45,3225052,OK,10/21/18 3:45,5.190000057,OK,10/21/18 3:45,375573,OK,10/21/18 3:45,5.070000172,OK,10/21/18 3:45,49.98000336,OK,10/21/18 3:45,2780637,OK,10/21/18 3:45,4.460598469,OK,10/21/18 3:45,677.0163574,OK,10/21/18 3:45,10060226,OK,10/21/18 3:45,2959752,OK,10/21/18 3:45,129.2815399,OK,10/21/18 3:45,133.7421417,OK,10/21/18 3:45,307.7110044,OK,10/21/18 3:45,0,OK,10/21/18 3:45,13616419.5,OK,
10/21/18 4:00,2371220,OK,10/21/18 4:00,0,OK,10/21/18 4:00,8.422793388,OK,10/21/18 4:00,3.088319302,OK,10/21/18 4:00,9.398830414,OK,10/21/18 4:00,1134703.25,OK,10/21/18 4:00,23.67526817,OK,10/21/18 4:00,3414141.25,OK,10/21/18 4:00,57.74751663,OK,10/21/18 4:00,44.42332458,OK,10/21/18 4:00,49.32472229,OK,10/21/18 4:00,41.3350029,OK,10/21/18 4:00,26.73739183,OK,10/21/18 4:00,183.0038553,OK,10/21/18 4:00,3,OK,10/21/18 4:00,40514,OK,10/21/18 4:00,18.29655075,OK,10/21/18 4:00,0,OK,10/21/18 4:00,129.5966187,OK,10/21/18 4:00,147.8931732,OK,10/21/18 4:00,1366119,OK,10/21/18 4:00,0,OK,10/21/18 4:00,405140,OK,10/21/18 4:00,3225071,OK,10/21/18 4:00,5.199999809,OK,10/21/18 4:00,375579,OK,10/21/18 4:00,5.199999809,OK,10/21/18 4:00,50.4600029,OK,10/21/18 4:00,2780678,OK,10/21/18 4:00,4.47840023,OK,10/21/18 4:00,670.4683228,OK,10/21/18 4:00,10060395,OK,10/21/18 4:00,2959789.75,OK,10/21/18 4:00,129.9681854,OK,10/21/18 4:00,134.4465942,OK,10/21/18 4:00,303.8528543,OK,10/21/18 4:00,112.785965,OK,10/21/18 4:00,13616439,OK,
10/21/18 4:15,2371220,OK,10/21/18 4:15,0,OK,10/21/18 4:15,7.250391006,OK,10/21/18 4:15,2.815065861,OK,10/21/18 4:15,7.080544472,OK,10/21/18 4:15,1134705.375,OK,10/21/18 4:15,21.51427078,OK,10/21/18 4:15,3414147,OK,10/21/18 4:15,56.89849091,OK,10/21/18 4:15,44.26868439,OK,10/21/18 4:15,49.64810181,OK,10/21/18 4:15,41.45362091,OK,10/21/18 4:15,23.40442723,OK,10/21/18 4:15,182.4423695,OK,10/21/18 4:15,3,OK,10/21/18 4:15,40514,OK,10/21/18 4:15,18.59730911,OK,10/21/18 4:15,0,OK,10/21/18 4:15,129.4537964,OK,10/21/18 4:15,148.0511169,OK,10/21/18 4:15,1366119,OK,10/21/18 4:15,0,OK,10/21/18 4:15,405140,OK,10/21/18 4:15,3225090,OK,10/21/18 4:15,5.190000057,OK,10/21/18 4:15,375585,OK,10/21/18 4:15,5.059999943,OK,10/21/18 4:15,50.13999939,OK,10/21/18 4:15,2780720,OK,10/21/18 4:15,4.573874474,OK,10/21/18 4:15,684.2193604,OK,10/21/18 4:15,10060564,OK,10/21/18 4:15,2959827.25,OK,10/21/18 4:15,130.430481,OK,10/21/18 4:15,135.0043488,OK,10/21/18 4:15,303.6598491,OK,10/21/18 4:15,84.98830032,OK,10/21/18 4:15,13616464.5,OK,
10/21/18 4:30,2371220,OK,10/21/18 4:30,0,OK,10/21/18 4:30,7.36626482,OK,10/21/18 4:30,1.930250168,OK,10/21/18 4:30,0,OK,10/21/18 4:30,1134706.375,OK,10/21/18 4:30,0,OK,10/21/18 4:30,3414150.25,OK,10/21/18 4:30,56.68143082,OK,10/21/18 4:30,43.30010223,OK,10/21/18 4:30,49.31516647,OK,10/21/18 4:30,41.36985397,OK,10/21/18 4:30,0,OK,10/21/18 4:30,0,OK,10/21/18 4:30,3,OK,10/21/18 4:30,40514,OK,10/21/18 4:30,19.37864685,OK,10/21/18 4:30,0,OK,10/21/18 4:30,128.53479,OK,10/21/18 4:30,147.9134369,OK,10/21/18 4:30,1366119,OK,10/21/18 4:30,0,OK,10/21/18 4:30,405140,OK,10/21/18 4:30,3225110,OK,10/21/18 4:30,5.190000057,OK,10/21/18 4:30,375591,OK,10/21/18 4:30,5.110000134,OK,10/21/18 4:30,50.86000061,OK,10/21/18 4:30,2780766,OK,10/21/18 4:30,4.426677227,OK,10/21/18 4:30,665.1546021,OK,10/21/18 4:30,10060731,OK,10/21/18 4:30,2959864.75,OK,10/21/18 4:30,130.2826538,OK,10/21/18 4:30,134.7093201,OK,10/21/18 4:30,304.9893679,OK,10/21/18 4:30,0,OK,10/21/18 4:30,13616476.5,OK,
10/21/18 4:45,2371220,OK,10/21/18 4:45,0,OK,10/21/18 4:45,4.411717415,OK,10/21/18 4:45,1.972132564,OK,10/21/18 4:45,0,OK,10/21/18 4:45,1134706.375,OK,10/21/18 4:45,0,OK,10/21/18 4:45,3414150.25,OK,10/21/18 4:45,55.72669601,OK,10/21/18 4:45,43.38953781,OK,10/21/18 4:45,51.31497955,OK,10/21/18 4:45,41.41740799,OK,10/21/18 4:45,0,OK,10/21/18 4:45,0,OK,10/21/18 4:45,3,OK,10/21/18 4:45,40514,OK,10/21/18 4:45,17.80324173,OK,10/21/18 4:45,0,OK,10/21/18 4:45,130.5677795,OK,10/21/18 4:45,148.3710327,OK,10/21/18 4:45,1366119,OK,10/21/18 4:45,0,OK,10/21/18 4:45,405140,OK,10/21/18 4:45,3225128,OK,10/21/18 4:45,5.190000057,OK,10/21/18 4:45,375596,OK,10/21/18 4:45,5.070000172,OK,10/21/18 4:45,49.98000336,OK,10/21/18 4:45,2780800,OK,10/21/18 4:45,4.479523659,OK,10/21/18 4:45,675.6469727,OK,10/21/18 4:45,10060897,OK,10/21/18 4:45,2959902.5,OK,10/21/18 4:45,129.8868103,OK,10/21/18 4:45,134.366333,OK,10/21/18 4:45,306.1159855,OK,10/21/18 4:45,0,OK,10/21/18 4:45,13616476.5,OK,
10/21/18 5:00,2371230,OK,10/21/18 5:00,0,OK,10/21/18 5:00,9.457946777,OK,10/21/18 5:00,2.910974741,OK,10/21/18 5:00,9.589998245,OK,10/21/18 5:00,1134708.125,OK,10/21/18 5:00,22.26811218,OK,10/21/18 5:00,3414154.75,OK,10/21/18 5:00,58.72888565,OK,10/21/18 5:00,44.2726593,OK,10/21/18 5:00,49.27094269,OK,10/21/18 5:00,41.36168671,OK,10/21/18 5:00,24.29743418,OK,10/21/18 5:00,182.6134015,OK,10/21/18 5:00,3,OK,10/21/18 5:00,40515,OK,10/21/18 5:00,18.35455322,OK,10/21/18 5:00,0,OK,10/21/18 5:00,129.9089355,OK,10/21/18 5:00,148.2634888,OK,10/21/18 5:00,1366119,OK,10/21/18 5:00,0,OK,10/21/18 5:00,405150,OK,10/21/18 5:00,3225147,OK,10/21/18 5:00,5.199999809,OK,10/21/18 5:00,375600,OK,10/21/18 5:00,5.019999981,OK,10/21/18 5:00,49.9600029,OK,10/21/18 5:00,2780834,OK,10/21/18 5:00,4.140141487,OK,10/21/18 5:00,623.9684448,OK,10/21/18 5:00,10061059,OK,10/21/18 5:00,2959940,OK,10/21/18 5:00,129.8940887,OK,10/21/18 5:00,134.0342407,OK,10/21/18 5:00,305.8477509,OK,10/21/18 5:00,115.0799789,OK,10/21/18 5:00,13616497.5,OK,
10/21/18 5:15,2371230,OK,10/21/18 5:15,0,OK,10/21/18 5:15,7.130569458,OK,10/21/18 5:15,2.940948486,OK,10/21/18 5:15,7.043722153,OK,10/21/18 5:15,1134710.25,OK,10/21/18 5:15,22.57024002,OK,10/21/18 5:15,3414160.25,OK,10/21/18 5:15,56.79425812,OK,10/21/18 5:15,44.35686493,OK,10/21/18 5:15,49.66368866,OK,10/21/18 5:15,41.41591644,OK,10/21/18 5:15,23.66761608,OK,10/21/18 5:15,183.2045918,OK,10/21/18 5:15,3,OK,10/21/18 5:15,40515,OK,10/21/18 5:15,18.09981155,OK,10/21/18 5:15,0,OK,10/21/18 5:15,129.9759216,OK,10/21/18 5:15,148.0757294,OK,10/21/18 5:15,1366119,OK,10/21/18 5:15,0,OK,10/21/18 5:15,405150,OK,10/21/18 5:15,3225166,OK,10/21/18 5:15,5.190000057,OK,10/21/18 5:15,375605,OK,10/21/18 5:15,5.239999771,OK,10/21/18 5:15,50.13999939,OK,10/21/18 5:15,2780872,OK,10/21/18 5:15,4.298437119,OK,10/21/18 5:15,649.317749,OK,10/21/18 5:15,10061224,OK,10/21/18 5:15,2959977.75,OK,10/21/18 5:15,129.5177612,OK,10/21/18 5:15,133.8161926,OK,10/21/18 5:15,306.5333115,OK,10/21/18 5:15,84.52466583,OK,10/21/18 5:15,13616523,OK,
10/21/18 5:30,2371230,OK,10/21/18 5:30,0,OK,10/21/18 5:30,8.62822628,OK,10/21/18 5:30,2.02177906,OK,10/21/18 5:30,5.942306519,OK,10/21/18 5:30,1134711.875,OK,10/21/18 5:30,13.61888218,OK,10/21/18 5:30,3414165.75,OK,10/21/18 5:30,56.97083282,OK,10/21/18 5:30,43.40783691,OK,10/21/18 5:30,48.34260559,OK,10/21/18 5:30,41.38605499,OK,10/21/18 5:30,16.33605771,OK,10/21/18 5:30,160.691495,OK,10/21/18 5:30,3,OK,10/21/18 5:30,40515,OK,10/21/18 5:30,18.69044304,OK,10/21/18 5:30,0,OK,10/21/18 5:30,130.9744873,OK,10/21/18 5:30,149.6649475,OK,10/21/18 5:30,1366119,OK,10/21/18 5:30,0,OK,10/21/18 5:30,405150,OK,10/21/18 5:30,3225186,OK,10/21/18 5:30,5.190000057,OK,10/21/18 5:30,375612,OK,10/21/18 5:30,5.019999981,OK,10/21/18 5:30,51.36999893,OK,10/21/18 5:30,2780921,OK,10/21/18 5:30,4.236207962,OK,10/21/18 5:30,640.0541382,OK,10/21/18 5:30,10061392,OK,10/21/18 5:30,2960015.5,OK,10/21/18 5:30,129.4831543,OK,10/21/18 5:30,133.7193604,OK,10/21/18 5:30,306.5901486,OK,10/21/18 5:30,70.60800934,OK,10/21/18 5:30,13616542.5,OK,
10/21/18 5:45,2371230,OK,10/21/18 5:45,0,OK,10/21/18 5:45,6.161057472,OK,10/21/18 5:45,1.952806592,OK,10/21/18 5:45,0,OK,10/21/18 5:45,1134711.875,OK,10/21/18 5:45,0,OK,10/21/18 5:45,3414165.75,OK,10/21/18 5:45,56.17409515,OK,10/21/18 5:45,43.3769722,OK,10/21/18 5:45,50.01303864,OK,10/21/18 5:45,41.42416382,OK,10/21/18 5:45,0,OK,10/21/18 5:45,0,OK,10/21/18 5:45,3,OK,10/21/18 5:45,40515,OK,10/21/18 5:45,19.86270714,OK,10/21/18 5:45,0,OK,10/21/18 5:45,130.356369,OK,10/21/18 5:45,150.2190857,OK,10/21/18 5:45,1366119,OK,10/21/18 5:45,0,OK,10/21/18 5:45,405150,OK,10/21/18 5:45,3225204,OK,10/21/18 5:45,5.190000057,OK,10/21/18 5:45,375617,OK,10/21/18 5:45,5.150000095,OK,10/21/18 5:45,50.61999893,OK,10/21/18 5:45,2780955,OK,10/21/18 5:45,4.206676006,OK,10/21/18 5:45,630.7340088,OK,10/21/18 5:45,10061556,OK,10/21/18 5:45,2960053.25,OK,10/21/18 5:45,129.434845,OK,10/21/18 5:45,133.6415253,OK,10/21/18 5:45,304.2407852,OK,10/21/18 5:45,0,OK,10/21/18 5:45,13616542.5,OK,
10/21/18 6:00,2371230,OK,10/21/18 6:00,0,OK,10/21/18 6:00,10.202878,OK,10/21/18 6:00,3.034667969,OK,10/21/18 6:00,11.30692577,OK,10/21/18 6:00,1134713.5,OK,10/21/18 6:00,23.17328835,OK,10/21/18 6:00,3414169.5,OK,10/21/18 6:00,59.48071289,OK,10/21/18 6:00,44.3606987,OK,10/21/18 6:00,49.27783203,OK,10/21/18 6:00,41.32603455,OK,10/21/18 6:00,26.55753594,OK,10/21/18 6:00,182.290511,OK,10/21/18 6:00,3,OK,10/21/18 6:00,40515,OK,10/21/18 6:00,20.04027939,OK,10/21/18 6:00,0,OK,10/21/18 6:00,130.1208801,OK,10/21/18 6:00,150.1611633,OK,10/21/18 6:00,1366119,OK,10/21/18 6:00,0,OK,10/21/18 6:00,405150,OK,10/21/18 6:00,3225222,OK,10/21/18 6:00,5.190000057,OK,10/21/18 6:00,375622,OK,10/21/18 6:00,5.070000172,OK,10/21/18 6:00,51.09999847,OK,10/21/18 6:00,2780997,OK,10/21/18 6:00,4.257336617,OK,10/21/18 6:00,635.4648438,OK,10/21/18 6:00,10061720,OK,10/21/18 6:00,2960090.75,OK,10/21/18 6:00,129.5611267,OK,10/21/18 6:00,133.8184509,OK,10/21/18 6:00,302.8899118,OK,10/21/18 6:00,135.6831093,OK,10/21/18 6:00,13616562,OK,
10/21/18 6:15,2371230,OK,10/21/18 6:15,0,OK,10/21/18 6:15,7.04757309,OK,10/21/18 6:15,2.725600004,OK,10/21/18 6:15,7.160037518,OK,10/21/18 6:15,1134715.75,OK,10/21/18 6:15,20.98829079,OK,10/21/18 6:15,3414175.25,OK,10/21/18 6:15,56.70899582,OK,10/21/18 6:15,44.26554489,OK,10/21/18 6:15,49.66142273,OK,10/21/18 6:15,41.5399437,OK,10/21/18 6:15,24.34148007,OK,10/21/18 6:15,183.794431,OK,10/21/18 6:15,3,OK,10/21/18 6:15,40515,OK,10/21/18 6:15,19.19823837,OK,10/21/18 6:15,0,OK,10/21/18 6:15,130.8554382,OK,10/21/18 6:15,150.0536804,OK,10/21/18 6:15,1366119,OK,10/21/18 6:15,0,OK,10/21/18 6:15,405150,OK,10/21/18 6:15,3225242,OK,10/21/18 6:15,5.179999828,OK,10/21/18 6:15,375627,OK,10/21/18 6:15,5.110000134,OK,10/21/18 6:15,50.78000259,OK,10/21/18 6:15,2781035,OK,10/21/18 6:15,4.370901585,OK,10/21/18 6:15,663.6096191,OK,10/21/18 6:15,10061886,OK,10/21/18 6:15,2960128.5,OK,10/21/18 6:15,129.5247803,OK,10/21/18 6:15,133.8956909,OK,10/21/18 6:15,308.0933037,OK,10/21/18 6:15,85.92045021,OK,10/21/18 6:15,13616589,OK,
10/21/18 6:30,2371230,OK,10/21/18 6:30,0,OK,10/21/18 6:30,7.938966274,OK,10/21/18 6:30,2.014773369,OK,10/21/18 6:30,7.214024067,OK,10/21/18 6:30,1134717.375,OK,10/21/18 6:30,22.9323349,OK,10/21/18 6:30,3414180.5,OK,10/21/18 6:30,56.6792717,OK,10/21/18 6:30,43.45815277,OK,10/21/18 6:30,48.74030304,OK,10/21/18 6:30,41.44337845,OK,10/21/18 6:30,21.76786292,OK,10/21/18 6:30,271.7124003,OK,10/21/18 6:30,3,OK,10/21/18 6:30,40515,OK,10/21/18 6:30,19.7358017,OK,10/21/18 6:30,0,OK,10/21/18 6:30,130.1756134,OK,10/21/18 6:30,149.9114075,OK,10/21/18 6:30,1366119,OK,10/21/18 6:30,0,OK,10/21/18 6:30,405150,OK,10/21/18 6:30,3225261,OK,10/21/18 6:30,5.179999828,OK,10/21/18 6:30,375633,OK,10/21/18 6:30,5.150000095,OK,10/21/18 6:30,50.78000259,OK,10/21/18 6:30,2781073,OK,10/21/18 6:30,4.790119171,OK,10/21/18 6:30,727.4598999,OK,10/21/18 6:30,10062052,OK,10/21/18 6:30,2960166.25,OK,10/21/18 6:30,129.2616882,OK,10/21/18 6:30,134.0518036,OK,10/21/18 6:30,308.3714993,OK,10/21/18 6:30,86.5682888,OK,10/21/18 6:30,13616608.5,OK,
