OSU_RTS.CALC.1110_DW1 Time [SNAP],OSU_RTS.CALC.1110_DW1 Value [SNAP],OSU_RTS.CALC.1110_DW1 Status [SNAP],OSU_RTS.CALC.1110_DW2 Time [SNAP],OSU_RTS.CALC.1110_DW2 Value [SNAP],OSU_RTS.CALC.1110_DW2 Status [SNAP],OSU_RTS.MDBUS_RH.1110_CD Time [SNAP],OSU_RTS.MDBUS_RH.1110_CD Value [SNAP],OSU_RTS.MDBUS_RH.1110_CD Status [SNAP],OSU_RTS.MDBUS_RH.1110_CDT Time [SNAP],OSU_RTS.MDBUS_RH.1110_CDT Value [SNAP],OSU_RTS.MDBUS_RH.1110_CDT Status [SNAP],OSU_RTS.MDBUS_RH.1110_CF Time [SNAP],OSU_RTS.MDBUS_RH.1110_CF Value [SNAP],OSU_RTS.MDBUS_RH.1110_CF Status [SNAP],OSU_RTS.MDBUS_RH.1110_CH Time [SNAP],OSU_RTS.MDBUS_RH.1110_CH Value [SNAP],OSU_RTS.MDBUS_RH.1110_CH Status [SNAP],OSU_RTS.MDBUS_RH.1110_CHF Time [SNAP],OSU_RTS.MDBUS_RH.1110_CHF Value [SNAP],OSU_RTS.MDBUS_RH.1110_CHF Status [SNAP],OSU_RTS.MDBUS_RH.1110_CHT Time [SNAP],OSU_RTS.MDBUS_RH.1110_CHT Value [SNAP],OSU_RTS.MDBUS_RH.1110_CHT Status [SNAP],OSU_RTS.MDBUS_RH.1110_CR Time [SNAP],OSU_RTS.MDBUS_RH.1110_CR Value [SNAP],OSU_RTS.MDBUS_RH.1110_CR Status [SNAP],OSU_RTS.MDBUS_RH.1110_CRT Time [SNAP],OSU_RTS.MDBUS_RH.1110_CRT Value [SNAP],OSU_RTS.MDBUS_RH.1110_CRT Status [SNAP],OSU_RTS.MDBUS_RH.1110_CS Time [SNAP],OSU_RTS.MDBUS_RH.1110_CS Value [SNAP],OSU_RTS.MDBUS_RH.1110_CS Status [SNAP],OSU_RTS.MDBUS_RH.1110_CST Time [SNAP],OSU_RTS.MDBUS_RH.1110_CST Value [SNAP],OSU_RTS.MDBUS_RH.1110_CST Status [SNAP],OSU_RTS.MDBUS_RH.1110_CV Time [SNAP],OSU_RTS.MDBUS_RH.1110_CV Value [SNAP],OSU_RTS.MDBUS_RH.1110_CV Status [SNAP],OSU_RTS.MDBUS_RH.1110_CVF Time [SNAP],OSU_RTS.MDBUS_RH.1110_CVF Value [SNAP],OSU_RTS.MDBUS_RH.1110_CVF Status [SNAP],OSU_RTS.MDBUS_RH.1110_D1H Time [SNAP],OSU_RTS.MDBUS_RH.1110_D1H Value [SNAP],OSU_RTS.MDBUS_RH.1110_D1H Status [SNAP],OSU_RTS.MDBUS_RH.1110_D1L Time [SNAP],OSU_RTS.MDBUS_RH.1110_D1L Value [SNAP],OSU_RTS.MDBUS_RH.1110_D1L Status [SNAP],OSU_RTS.MDBUS_RH.1110_D2H Time [SNAP],OSU_RTS.MDBUS_RH.1110_D2H Value [SNAP],OSU_RTS.MDBUS_RH.1110_D2H Status [SNAP],OSU_RTS.MDBUS_RH.1110_D2L Time [SNAP],OSU_RTS.MDBUS_RH.1110_D2L Value [SNAP],OSU_RTS.MDBUS_RH.1110_D2L Status [SNAP],OSU_RTS.MDBUS_RH.1110_DHD Time [SNAP],OSU_RTS.MDBUS_RH.1110_DHD Value [SNAP],OSU_RTS.MDBUS_RH.1110_DHD Status [SNAP],OSU_RTS.MDBUS_RH.1110_DHF Time [SNAP],OSU_RTS.MDBUS_RH.1110_DHF Value [SNAP],OSU_RTS.MDBUS_RH.1110_DHF Status [SNAP],OSU_RTS.MDBUS_RH.1110_DHR Time [SNAP],OSU_RTS.MDBUS_RH.1110_DHR Value [SNAP],OSU_RTS.MDBUS_RH.1110_DHR Status [SNAP],OSU_RTS.MDBUS_RH.1110_DHS Time [SNAP],OSU_RTS.MDBUS_RH.1110_DHS Value [SNAP],OSU_RTS.MDBUS_RH.1110_DHS Status [SNAP],OSU_RTS.MDBUS_RH.1110_DHT Time [SNAP],OSU_RTS.MDBUS_RH.1110_DHT Value [SNAP],OSU_RTS.MDBUS_RH.1110_DHT Status [SNAP],OSU_RTS.MDBUS_RH.1110_DVF Time [SNAP],OSU_RTS.MDBUS_RH.1110_DVF Value [SNAP],OSU_RTS.MDBUS_RH.1110_DVF Status [SNAP],OSU_RTS.MDBUS_RH.1110_EC Time [SNAP],OSU_RTS.MDBUS_RH.1110_EC Value [SNAP],OSU_RTS.MDBUS_RH.1110_EC Status [SNAP],OSU_RTS.MDBUS_RH.1110_GBV Time [SNAP],OSU_RTS.MDBUS_RH.1110_GBV Value [SNAP],OSU_RTS.MDBUS_RH.1110_GBV Status [SNAP],OSU_RTS.MDBUS_RH.1110_GCV Time [SNAP],OSU_RTS.MDBUS_RH.1110_GCV Value [SNAP],OSU_RTS.MDBUS_RH.1110_GCV Status [SNAP],OSU_RTS.MDBUS_RH.1110_GP Time [SNAP],OSU_RTS.MDBUS_RH.1110_GP Value [SNAP],OSU_RTS.MDBUS_RH.1110_GP Status [SNAP],OSU_RTS.MDBUS_RH.1110_GT Time [SNAP],OSU_RTS.MDBUS_RH.1110_GT Value [SNAP],OSU_RTS.MDBUS_RH.1110_GT Status [SNAP],OSU_RTS.MDBUS_RH.1110_GUV Time [SNAP],OSU_RTS.MDBUS_RH.1110_GUV Value [SNAP],OSU_RTS.MDBUS_RH.1110_GUV Status [SNAP],OSU_RTS.MDBUS_RH.1110_HDT Time [SNAP],OSU_RTS.MDBUS_RH.1110_HDT Value [SNAP],OSU_RTS.MDBUS_RH.1110_HDT Status [SNAP],OSU_RTS.MDBUS_RH.1110_HHF Time [SNAP],OSU_RTS.MDBUS_RH.1110_HHF Value [SNAP],OSU_RTS.MDBUS_RH.1110_HHF Status [SNAP],OSU_RTS.MDBUS_RH.1110_HHT Time [SNAP],OSU_RTS.MDBUS_RH.1110_HHT Value [SNAP],OSU_RTS.MDBUS_RH.1110_HHT Status [SNAP],OSU_RTS.MDBUS_RH.1110_HMT Time [SNAP],OSU_RTS.MDBUS_RH.1110_HMT Value [SNAP],OSU_RTS.MDBUS_RH.1110_HMT Status [SNAP],OSU_RTS.MDBUS_RH.1110_HRT Time [SNAP],OSU_RTS.MDBUS_RH.1110_HRT Value [SNAP],OSU_RTS.MDBUS_RH.1110_HRT Status [SNAP],OSU_RTS.MDBUS_RH.1110_HST Time [SNAP],OSU_RTS.MDBUS_RH.1110_HST Value [SNAP],OSU_RTS.MDBUS_RH.1110_HST Status [SNAP],OSU_RTS.MDBUS_RH.1110_HVF Time [SNAP],OSU_RTS.MDBUS_RH.1110_HVF Value [SNAP],OSU_RTS.MDBUS_RH.1110_HVF Status [SNAP],OSU_RTS.MDBUS_RH.1110C_HF Time [SNAP],OSU_RTS.MDBUS_RH.1110C_HF Value [SNAP],OSU_RTS.MDBUS_RH.1110C_HF Status [SNAP],OSU_RTS.MDBUS_RH.1110C_HG Time [SNAP],OSU_RTS.MDBUS_RH.1110C_HG Value [SNAP],OSU_RTS.MDBUS_RH.1110C_HG Status [SNAP],Comments
10/21/18 12:45,916174,OK,10/21/18 12:45,176309,OK,10/21/18 12:45,4.065979004,OK,10/21/18 12:45,7.893372536,OK,10/21/18 12:45,39.67892838,OK,10/21/18 12:45,2335948.25,OK,10/21/18 12:45,15.14220905,OK,10/21/18 12:45,763563.625,OK,10/21/18 12:45,45.48034286,OK,10/21/18 12:45,50.94040298,OK,10/21/18 12:45,41.41436768,OK,10/21/18 12:45,43.0470314,OK,10/21/18 12:45,232.9644085,OK,10/21/18 12:45,45.81712319,OK,,,,,,,,,,,,,10/21/18 12:45,15.7648468,OK,10/21/18 12:45,54.71630859,OK,10/21/18 12:45,132.1696777,OK,10/21/18 12:45,147.9345093,OK,10/21/18 12:45,849439.375,OK,10/21/18 12:45,7.067724563,OK,10/21/18 12:45,2276609,OK,10/21/18 12:45,3.79E-37,OK,10/21/18 12:45,3.79E-37,OK,10/21/18 12:45,3.79E-37,LOW ALARM,10/21/18 12:45,3.79E-37,OK,10/21/18 12:45,0,OK,10/21/18 12:45,1.855911136,OK,10/21/18 12:45,70.04647827,OK,10/21/18 12:45,4022513,OK,10/21/18 12:45,1006267.813,OK,10/21/18 12:45,115.8064423,OK,10/21/18 12:45,117.6623535,OK,10/21/18 12:45,76.31287063,OK,10/21/18 12:45,476.1471405,OK,10/21/18 12:45,28031379,OK,
10/21/18 13:00,916211,OK,10/21/18 13:00,176318,OK,10/21/18 13:00,4.596797943,OK,10/21/18 13:00,6.76883316,OK,10/21/18 13:00,45.10994339,OK,10/21/18 13:00,2335958.5,OK,10/21/18 13:00,16.9010334,OK,10/21/18 13:00,763567.4375,OK,10/21/18 13:00,45.95410919,OK,10/21/18 13:00,49.94309235,OK,10/21/18 13:00,41.35731125,OK,10/21/18 13:00,43.174263,OK,10/21/18 13:00,234.3262359,OK,10/21/18 13:00,59.77543865,OK,,,,,,,,,,,,,10/21/18 13:00,12.29358196,OK,10/21/18 13:00,42.32096863,OK,10/21/18 13:00,130.9718628,OK,10/21/18 13:00,143.2654419,OK,10/21/18 13:00,849452.375,OK,10/21/18 13:00,7.002938009,OK,10/21/18 13:00,2276637,OK,10/21/18 13:00,3.79E-37,OK,10/21/18 13:00,3.79E-37,OK,10/21/18 13:00,3.79E-37,LOW ALARM,10/21/18 13:00,3.79E-37,OK,10/21/18 13:00,0,OK,10/21/18 13:00,3.620252609,OK,10/21/18 13:00,135.9657898,OK,10/21/18 13:00,4022543.5,OK,10/21/18 13:00,1006277.188,OK,10/21/18 13:00,113.1180878,OK,10/21/18 13:00,116.7383423,OK,10/21/18 13:00,75.92161118,OK,10/21/18 13:00,541.3193207,OK,10/21/18 13:00,28031502,OK,
10/21/18 13:15,916247,OK,10/21/18 13:15,176324,OK,10/21/18 13:15,5.014445305,OK,10/21/18 13:15,5.103821278,OK,10/21/18 13:15,49.83084106,OK,10/21/18 13:15,2335970.75,OK,10/21/18 13:15,16.13305664,OK,10/21/18 13:15,763571.875,OK,10/21/18 13:15,46.42027283,OK,10/21/18 13:15,48.49144745,OK,10/21/18 13:15,41.40582657,OK,10/21/18 13:15,43.38762665,OK,10/21/18 13:15,237.3389426,OK,10/21/18 13:15,75.61328795,OK,,,,,,,,,,,,,10/21/18 13:15,23.06946564,OK,10/21/18 13:15,85.00579071,OK,10/21/18 13:15,128.8525696,OK,10/21/18 13:15,151.9220276,OK,10/21/18 13:15,849470.625,OK,10/21/18 13:15,7.512288101,OK,10/21/18 13:15,2276670,OK,10/21/18 13:15,3.79E-37,OK,10/21/18 13:15,3.79E-37,OK,10/21/18 13:15,3.79E-37,LOW ALARM,10/21/18 13:15,3.79E-37,OK,10/21/18 13:15,0,OK,10/21/18 13:15,1.861358404,OK,10/21/18 13:15,66.30695343,OK,10/21/18 13:15,4022565.25,OK,10/21/18 13:15,1006286.438,OK,10/21/18 13:15,111.7453003,OK,10/21/18 13:15,113.6066589,OK,10/21/18 13:15,72.02333985,OK,10/21/18 13:15,597.9700928,OK,10/21/18 13:15,28031649,OK,
10/21/18 13:30,916281,OK,10/21/18 13:30,176329,OK,10/21/18 13:30,4.314459801,OK,10/21/18 13:30,6.116378784,OK,10/21/18 13:30,42.609478,OK,10/21/18 13:30,2335982.25,OK,10/21/18 13:30,16.57111359,OK,10/21/18 13:30,763576,OK,10/21/18 13:30,45.66082001,OK,10/21/18 13:30,49.08863831,OK,10/21/18 13:30,41.34635925,OK,10/21/18 13:30,42.97225952,OK,10/21/18 13:30,234.7141017,OK,10/21/18 13:30,64.7709772,OK,,,,,,,,,,,,,10/21/18 13:30,15.24020958,OK,10/21/18 13:30,31.51795769,OK,10/21/18 13:30,130.7088928,OK,10/21/18 13:30,145.9490967,OK,10/21/18 13:30,849486.8125,OK,10/21/18 13:30,4.209543113,OK,10/21/18 13:30,2276702,OK,10/21/18 13:30,3.79E-37,OK,10/21/18 13:30,3.79E-37,OK,10/21/18 13:30,3.79E-37,LOW ALARM,10/21/18 13:30,3.79E-37,OK,10/21/18 13:30,0,OK,10/21/18 13:30,2.81972146,OK,10/21/18 13:30,99.68999481,OK,10/21/18 13:30,4022603.25,OK,10/21/18 13:30,1006295.438,OK,10/21/18 13:30,112.2929764,OK,10/21/18 13:30,115.1127014,OK,10/21/18 13:30,71.44249327,OK,10/21/18 13:30,508.9890289,OK,10/21/18 13:30,28031787,OK,
10/21/18 13:45,916307,OK,10/21/18 13:45,176331,OK,10/21/18 13:45,4.574644566,OK,10/21/18 13:45,6.059080601,OK,10/21/18 13:45,44.7335701,OK,10/21/18 13:45,2335993.25,OK,10/21/18 13:45,16.52698898,OK,10/21/18 13:45,763580,OK,10/21/18 13:45,45.91938782,OK,10/21/18 13:45,49.07627106,OK,10/21/18 13:45,41.34474182,OK,10/21/18 13:45,43.01719284,OK,10/21/18 13:45,233.4486305,OK,10/21/18 13:45,65.20992641,OK,,,,,,,,,,,,,10/21/18 13:45,14.6960144,OK,10/21/18 13:45,51.2634964,OK,10/21/18 13:45,129.743042,OK,10/21/18 13:45,144.4390564,OK,10/21/18 13:45,849496.6875,OK,10/21/18 13:45,7.098052521,OK,10/21/18 13:45,2276732,OK,10/21/18 13:45,3.79E-37,OK,10/21/18 13:45,3.79E-37,OK,10/21/18 13:45,3.79E-37,LOW ALARM,10/21/18 13:45,3.79E-37,OK,10/21/18 13:45,0,OK,10/21/18 13:45,2.304804802,OK,10/21/18 13:45,82.57258606,OK,10/21/18 13:45,4022651.5,OK,10/21/18 13:45,1006304.375,OK,10/21/18 13:45,115.4347763,OK,10/21/18 13:45,117.7395782,OK,10/21/18 13:45,72.43824887,OK,10/21/18 13:45,536.8028412,OK,10/21/18 13:45,28031919,OK,
10/21/18 14:00,916324,OK,10/21/18 14:00,176334,OK,10/21/18 14:00,4.684718609,OK,10/21/18 14:00,6.05036068,OK,10/21/18 14:00,46.14874649,OK,10/21/18 14:00,2336004.25,OK,10/21/18 14:00,15.75581837,OK,10/21/18 14:00,763584.0625,OK,10/21/18 14:00,45.95135498,OK,10/21/18 14:00,49.03296661,OK,10/21/18 14:00,41.26663971,OK,10/21/18 14:00,42.98260498,OK,10/21/18 14:00,235.2222825,OK,10/21/18 14:00,62.255839,OK,,,,,,,,,,,,,10/21/18 14:00,23.07390785,OK,10/21/18 14:00,0,OK,10/21/18 14:00,128.6466675,OK,10/21/18 14:00,151.7205811,OK,10/21/18 14:00,849507.1875,OK,10/21/18 14:00,0,OK,10/21/18 14:00,2276768,OK,10/21/18 14:00,3.79E-37,OK,10/21/18 14:00,3.79E-37,OK,10/21/18 14:00,3.79E-37,LOW ALARM,10/21/18 14:00,3.79E-37,OK,10/21/18 14:00,0,OK,10/21/18 14:00,3.571502686,OK,10/21/18 14:00,127.0816116,OK,10/21/18 14:00,4022687.75,OK,10/21/18 14:00,1006313.313,OK,10/21/18 14:00,114.371048,OK,10/21/18 14:00,117.9425507,OK,10/21/18 14:00,71.9503729,OK,10/21/18 14:00,553.7849579,OK,10/21/18 14:00,28032051,OK,
10/21/18 14:15,916350,OK,10/21/18 14:15,176337,OK,10/21/18 14:15,4.623272896,OK,10/21/18 14:15,6.366203785,OK,10/21/18 14:15,44.85787582,OK,10/21/18 14:15,2336015.5,OK,10/21/18 14:15,15.89998722,OK,10/21/18 14:15,763588,OK,10/21/18 14:15,46.00772858,OK,10/21/18 14:15,49.38955688,OK,10/21/18 14:15,41.38445282,OK,10/21/18 14:15,43.02335358,OK,10/21/18 14:15,231.688732,OK,10/21/18 14:15,59.71247352,OK,,,,,,,,,,,,,10/21/18 14:15,21.05267143,OK,10/21/18 14:15,73.13344574,OK,10/21/18 14:15,126.4767456,OK,10/21/18 14:15,147.5294189,OK,10/21/18 14:15,849520.5625,OK,10/21/18 14:15,7.074456367,OK,10/21/18 14:15,2276801,OK,10/21/18 14:15,3.79E-37,OK,10/21/18 14:15,3.79E-37,OK,10/21/18 14:15,3.79E-37,LOW ALARM,10/21/18 14:15,3.79E-37,OK,10/21/18 14:15,0,OK,10/21/18 14:15,0.816646755,OK,10/21/18 14:15,0,OK,10/21/18 14:15,4022722.5,OK,10/21/18 14:15,1006322.313,OK,10/21/18 14:15,113.2575684,OK,10/21/18 14:15,114.0742111,OK,10/21/18 14:15,72.52713411,OK,10/21/18 14:15,538.2945099,OK,10/21/18 14:15,28032186,OK,
10/21/18 14:30,916374,OK,10/21/18 14:30,176338,OK,10/21/18 14:30,4.651161194,OK,10/21/18 14:30,6.633172989,OK,10/21/18 14:30,44.33431625,OK,10/21/18 14:30,2336026.5,OK,10/21/18 14:30,16.29500008,OK,10/21/18 14:30,763591.9375,OK,10/21/18 14:30,46.09764099,OK,10/21/18 14:30,49.6244278,OK,10/21/18 14:30,41.4464798,OK,10/21/18 14:30,42.99125671,OK,10/21/18 14:30,227.6892054,OK,10/21/18 14:30,58.73448359,OK,,,,,,,,,,,,,10/21/18 14:30,15.70070076,OK,10/21/18 14:30,48.98672867,OK,10/21/18 14:30,127.6736374,OK,10/21/18 14:30,143.3743439,OK,10/21/18 14:30,849536.3125,OK,10/21/18 14:30,6.347430718,OK,10/21/18 14:30,2276834,OK,10/21/18 14:30,3.79E-37,OK,10/21/18 14:30,3.79E-37,OK,10/21/18 14:30,3.79E-37,LOW ALARM,10/21/18 14:30,3.79E-37,OK,10/21/18 14:30,0,OK,10/21/18 14:30,3.206810951,OK,10/21/18 14:30,115.556427,OK,10/21/18 14:30,4022737.5,OK,10/21/18 14:30,1006331.188,OK,10/21/18 14:30,110.3596497,OK,10/21/18 14:30,113.5664597,OK,10/21/18 14:30,72.77044952,OK,10/21/18 14:30,532.011795,OK,10/21/18 14:30,28032318,OK,
10/21/18 14:45,916398,OK,10/21/18 14:45,176342,OK,10/21/18 14:45,7.860389709,OK,10/21/18 14:45,15.58289051,OK,10/21/18 14:45,76.3262558,OK,10/21/18 14:45,2336038.5,OK,10/21/18 14:45,46.80222702,OK,10/21/18 14:45,763598.875,OK,10/21/18 14:45,49.07012939,OK,10/21/18 14:45,59.35009003,OK,10/21/18 14:45,41.20973969,OK,10/21/18 14:45,43.76720047,OK,10/21/18 14:45,232.0649277,OK,10/21/18 14:45,71.91292098,OK,,,,,,,,,,,,,10/21/18 14:45,22.05066681,OK,10/21/18 14:45,14.85074902,OK,10/21/18 14:45,129.1307526,OK,10/21/18 14:45,151.181427,OK,10/21/18 14:45,849549.8125,OK,10/21/18 14:45,1.372586172,OK,10/21/18 14:45,2276866,OK,10/21/18 14:45,3.79E-37,OK,10/21/18 14:45,3.79E-37,OK,10/21/18 14:45,3.79E-37,LOW ALARM,10/21/18 14:45,3.79E-37,OK,10/21/18 14:45,0,OK,10/21/18 14:45,1.622602582,OK,10/21/18 14:45,57.9176178,OK,10/21/18 14:45,4022756,OK,10/21/18 14:45,1006340.188,OK,10/21/18 14:45,110.3684769,OK,10/21/18 14:45,111.9910736,OK,10/21/18 14:45,72.07461041,OK,10/21/18 14:45,915.9150696,OK,10/21/18 14:45,28032462,OK,
10/21/18 15:00,916418,OK,10/21/18 15:00,176346,OK,10/21/18 15:00,5.418723106,OK,10/21/18 15:00,6.738779068,OK,10/21/18 15:00,52.20137405,OK,10/21/18 15:00,2336054.5,OK,10/21/18 15:00,21.67072105,OK,10/21/18 15:00,763606.4375,OK,10/21/18 15:00,46.91036987,OK,10/21/18 15:00,50.10845184,OK,10/21/18 15:00,41.49164581,OK,10/21/18 15:00,43.36967468,OK,10/21/18 15:00,230.1229943,OK,10/21/18 15:00,76.89860012,OK,,,,,,,,,,,,,10/21/18 15:00,21.65951157,OK,10/21/18 15:00,32.68592072,OK,10/21/18 15:00,127.4226685,OK,10/21/18 15:00,149.0821838,OK,10/21/18 15:00,849564.1875,OK,10/21/18 15:00,3.074417821,OK,10/21/18 15:00,2276895,OK,10/21/18 15:00,3.79E-37,OK,10/21/18 15:00,3.79E-37,OK,10/21/18 15:00,3.79E-37,LOW ALARM,10/21/18 15:00,3.79E-37,OK,10/21/18 15:00,0,OK,10/21/18 15:00,2.342710495,OK,10/21/18 15:00,84.73090363,OK,10/21/18 15:00,4022776.25,OK,10/21/18 15:00,1006349.188,OK,10/21/18 15:00,108.0987854,OK,10/21/18 15:00,110.4414978,OK,10/21/18 15:00,73.00398284,OK,10/21/18 15:00,626.4164886,OK,10/21/18 15:00,28032654,OK,
10/21/18 15:15,916434,OK,10/21/18 15:15,176349,OK,10/21/18 15:15,5.213489056,OK,10/21/18 15:15,6.108832359,OK,10/21/18 15:15,50.09136581,OK,10/21/18 15:15,2336067.25,OK,10/21/18 15:15,18.19714165,OK,10/21/18 15:15,763611.3125,OK,10/21/18 15:15,46.50084305,OK,10/21/18 15:15,49.1993103,OK,10/21/18 15:15,41.28735352,OK,10/21/18 15:15,43.09047699,OK,10/21/18 15:15,229.4757646,OK,10/21/18 15:15,71.21768409,OK,,,,,,,,,,,,,10/21/18 15:15,18.56093407,OK,10/21/18 15:15,36.51390839,OK,10/21/18 15:15,128.1417084,OK,10/21/18 15:15,146.7026367,OK,10/21/18 15:15,849574,OK,10/21/18 15:15,4.005307003,OK,10/21/18 15:15,2276924,OK,10/21/18 15:15,3.79E-37,OK,10/21/18 15:15,3.79E-37,OK,10/21/18 15:15,3.79E-37,LOW ALARM,10/21/18 15:15,3.79E-37,OK,10/21/18 15:15,0,OK,10/21/18 15:15,1.545849681,OK,10/21/18 15:15,55.33670807,OK,10/21/18 15:15,4022799,OK,10/21/18 15:15,1006358.188,OK,10/21/18 15:15,107.3419647,OK,10/21/18 15:15,108.8878174,OK,10/21/18 15:15,72.22833256,OK,10/21/18 15:15,601.0963898,OK,10/21/18 15:15,28032807,OK,
10/21/18 15:30,916461,OK,10/21/18 15:30,176353,OK,10/21/18 15:30,4.835822582,OK,10/21/18 15:30,6.227847099,OK,10/21/18 15:30,46.78372955,OK,10/21/18 15:30,2336079.5,OK,10/21/18 15:30,15.45203876,OK,10/21/18 15:30,763615.5,OK,10/21/18 15:30,46.20830917,OK,10/21/18 15:30,49.32507324,OK,10/21/18 15:30,41.37248611,OK,10/21/18 15:30,43.097229,OK,10/21/18 15:30,231.0355288,OK,10/21/18 15:30,59.31989975,OK,,,,,,,,,,,,,10/21/18 15:30,14.74367809,OK,10/21/18 15:30,30.67588043,OK,10/21/18 15:30,128.2723083,OK,10/21/18 15:30,143.015976,OK,10/21/18 15:30,849583.3125,OK,10/21/18 15:30,4.232441418,OK,10/21/18 15:30,2276953,OK,10/21/18 15:30,3.79E-37,OK,10/21/18 15:30,3.79E-37,OK,10/21/18 15:30,3.79E-37,LOW ALARM,10/21/18 15:30,3.79E-37,OK,10/21/18 15:30,0,OK,10/21/18 15:30,8.160061836,OK,10/21/18 15:30,295.9620361,OK,10/21/18 15:30,4022837.5,OK,10/21/18 15:30,1006367.25,OK,10/21/18 15:30,106.5858917,OK,10/21/18 15:30,114.7459564,OK,10/21/18 15:30,73.28455485,OK,10/21/18 15:30,561.4047546,OK,10/21/18 15:30,28032954,OK,
10/21/18 15:45,916471,OK,10/21/18 15:45,176355,OK,10/21/18 15:45,4.64531517,OK,10/21/18 15:45,5.71192646,OK,10/21/18 15:45,44.38983154,OK,10/21/18 15:45,2336091,OK,10/21/18 15:45,13.69413662,OK,10/21/18 15:45,763619,OK,10/21/18 15:45,46.03834152,OK,10/21/18 15:45,48.78532791,OK,10/21/18 15:45,41.39302444,OK,10/21/18 15:45,43.0734024,OK,10/21/18 15:45,228.1876203,OK,10/21/18 15:45,57.31429324,OK,,,,,,,,,,,,,10/21/18 15:45,24.16077423,OK,10/21/18 15:45,25.11681366,OK,10/21/18 15:45,127.4929962,OK,10/21/18 15:45,151.6537781,OK,10/21/18 15:45,849588.8125,OK,10/21/18 15:45,2.119336362,OK,10/21/18 15:45,2276982,OK,10/21/18 15:45,3.79E-37,OK,10/21/18 15:45,3.79E-37,OK,10/21/18 15:45,3.79E-37,LOW ALARM,10/21/18 15:45,3.79E-37,OK,10/21/18 15:45,0,OK,10/21/18 15:45,8.400499344,OK,10/21/18 15:45,300.6030579,OK,10/21/18 15:45,4022876.25,OK,10/21/18 15:45,1006376.25,OK,10/21/18 15:45,110.639801,OK,10/21/18 15:45,119.0402985,OK,10/21/18 15:45,72.37712297,OK,10/21/18 15:45,532.6779785,OK,10/21/18 15:45,28033092,OK,
10/21/18 16:00,916488,OK,10/21/18 16:00,176359,OK,10/21/18 16:00,4.927251816,OK,10/21/18 16:00,6.309957504,OK,10/21/18 16:00,47.08007813,OK,10/21/18 16:00,2336102.25,OK,10/21/18 16:00,14.75442028,OK,10/21/18 16:00,763622.625,OK,10/21/18 16:00,46.16262817,OK,10/21/18 16:00,49.33214569,OK,10/21/18 16:00,41.23537445,OK,10/21/18 16:00,43.02218628,OK,10/21/18 16:00,228.1781963,OK,10/21/18 16:00,55.90373036,OK,,,,,,,,,,,,,10/21/18 16:00,23.87080765,OK,10/21/18 16:00,0,OK,10/21/18 16:00,125.4243851,OK,10/21/18 16:00,149.2951965,OK,10/21/18 16:00,849598.1875,OK,10/21/18 16:00,0,OK,10/21/18 16:00,2277013,OK,10/21/18 16:00,3.79E-37,OK,10/21/18 16:00,3.79E-37,OK,10/21/18 16:00,3.79E-37,LOW ALARM,10/21/18 16:00,3.79E-37,OK,10/21/18 16:00,0,OK,10/21/18 16:00,14.36129665,OK,10/21/18 16:00,506.8146973,OK,10/21/18 16:00,4022938.25,OK,10/21/18 16:00,1006385.188,OK,10/21/18 16:00,115.9035339,OK,10/21/18 16:00,130.2648315,OK,10/21/18 16:00,71.57030345,OK,10/21/18 16:00,564.9609375,OK,10/21/18 16:00,28033227,OK,
10/21/18 16:15,916499,OK,10/21/18 16:15,176361,OK,10/21/18 16:15,4.642264366,OK,10/21/18 16:15,6.02289629,OK,10/21/18 16:15,44.58596802,OK,10/21/18 16:15,2336113.5,OK,10/21/18 16:15,11.86545181,OK,10/21/18 16:15,763625.875,OK,10/21/18 16:15,45.96575928,OK,10/21/18 16:15,49.10391235,OK,10/21/18 16:15,41.32349396,OK,10/21/18 16:15,43.08101654,OK,10/21/18 16:15,229.0636144,OK,10/21/18 16:15,47.0993754,OK,,,,,,,,,,,,,10/21/18 16:15,21.3391037,OK,10/21/18 16:15,48.27165604,OK,10/21/18 16:15,125.4399643,OK,10/21/18 16:15,146.779068,OK,10/21/18 16:15,849607.875,OK,10/21/18 16:15,4.606094928,OK,10/21/18 16:15,2277042,OK,10/21/18 16:15,3.79E-37,OK,10/21/18 16:15,3.79E-37,OK,10/21/18 16:15,3.79E-37,LOW ALARM,10/21/18 16:15,3.79E-37,OK,10/21/18 16:15,0,OK,10/21/18 16:15,2.145920277,OK,10/21/18 16:15,75.84406281,OK,10/21/18 16:15,4022950,OK,10/21/18 16:15,1006394.063,OK,10/21/18 16:15,113.5798569,OK,10/21/18 16:15,115.7257767,OK,10/21/18 16:15,71.42938266,OK,10/21/18 16:15,535.0316162,OK,10/21/18 16:15,28033362,OK,
